restaurant,name,rating,time,comment,before,covid,after,period
Aya Japanese Steakhouse,Michael Comiskey,1.0,a year ago,Staff is very unfriendly. It’s like you are annoying them bu being there. Portions are small. That was the in house visit. My daughter liked the sushi so I figured I would call in a take out recently. Called. Someone picked up the phone and told me to hold. They say the phone down so I could hear everything going on in the background. Waited 14 minutes and 36 seconds and gave up. Tried to call back for a half hour and it went straight to a VM stating that the VM was full. These people couldn’t care less about a customer. I would avoid this place.Staff is very unfriendly. It’s like you are annoying them bu being there. Portions are small. That was the in house visit. My daughter liked the sushi so I figured I would call in a take out recently. Called. Someone picked up the phone and …More,0,0,1,post
Aya Japanese Steakhouse,Erica McCabe,4.0,6 years ago,the all you can eat sushi here is fantastic and it is on chef special rolls!  it's a great deal if you are getting three rolls or more but only order what you can eat because they will charge you for leftover food if you go with the all you can eat special.  The service is slightly slower but the quality of the sushi more than makes up for that.the all you can eat sushi here is fantastic and it is on chef special rolls!  it's a great deal if you are getting three rolls or more but only order what you can eat because they will charge you for leftover food if you go with the all you …More,1,0,0,before
Aya Japanese Steakhouse,Leah Williams,5.0,4 years ago,"amazing food, nicely decorated, and the service is fantastic. my boyfriend and i come here for sushi dates all of the time, and we are never disappointed. both the habachi and regular are great options for a good meal!",1,0,0,before
Aya Japanese Steakhouse,Billy Marble,5.0,5 years ago,"I love going to eat here.  I've gone there for birthdays,  anniversaries,  Valentine's Day and every visit was a blast with food that literally melts in your mouth.  I've gone when the place was full and when we were the only ones there and every visit exceeded my expectations. The chefs put on a great show.",1,0,0,before
Aya Japanese Steakhouse,Brenda Faulkner,1.0,4 years ago,We waited an hour and 15 minutes for our food then I had to wait on the check until I went in search of the waiter.  I would not say it was a great experience nor do I have any intention of ever returning.  Food was ok at best.  Huge portions,1,0,0,before
Aya Japanese Steakhouse,David Engers,4.0,7 years ago,"This place is great. It will fill you up, and the sushi is tasty. Prices can be a bit steep for some of it. Also, they charge you extra if you don't finish all of your sushi rolls for the all you can eat special, so beware.",1,0,0,before
Aya Japanese Steakhouse,Steve Tavares,5.0,3 years ago,Great Sushi. The service was excellent also.,1,0,0,before
Aya Japanese Steakhouse,Linh Nguyen,2.0,4 years ago,"If you're looking to eat cooked sushi and fancy rolls where the sauces drown out the flavor of the fish, then maybe this is the place for you, but I do not recommend ordering any sashimi and expecting good quality. Pretty disappointed with the freshness of the amaebi, the unagi was not fresh either. Ordered the agedashi tofu and got some weird mushroom thick sauce on it instead of the broth that normally comes with agedashi tofu. Miso soup tasted like it had been sitting in a warmer overnight. Overall a disappointing and expensive meal.If you're looking to eat cooked sushi and fancy rolls where the sauces drown out the flavor of the fish, then maybe this is the place for you, but I do not recommend ordering any sashimi and expecting good quality. Pretty disappointed with …More",1,0,0,before
Aya Japanese Steakhouse,Rob Hoffman,5.0,3 years ago,Love hibachi cooking and Aya does not disappoint. Food was fresh and tasty. Chef was wonderful. Front of the house is a little frumpy and could use an update or decluttering.,1,0,0,before
Aya Japanese Steakhouse,Carl D,2.0,a year ago,"OK, but not quite 3-stars.  My order was decent ... food was OK, but not quite good enough to recommend.  If the server was more attentive/friendly, it would've been 3 stars.",0,0,1,post
Aya Japanese Steakhouse,Noah Davis,1.0,6 years ago,"Today I had received one of the most dissatisfying customer service in my life at AYA. I had waited a hour for my first plate of all you can eat sushi special. My friends had received their hibachi dinners and were half way finished with it before I received my shaggy dog sushi tray. Also we never received one refill on our drinks and we were at the restaurant for a hour and a half. Furthermore, whenever I had paid my bill the waitress made a comment to me to not to forget to leave a really good tip for her. The tip that I left  for the waitress I believe was well deserved because a waitress that barely served the customer and made me wait for a hour for sushi shouldn't receive a good tip; however me waiting for the sushi wasn't all her fault that is put on AYAs sushi bar crew. Also the waitress who waited on us would then complain to me about the tip she had received and then told me that I'm obligated to tip her twenty five percent  which is very disrespectful to your customers very poor customer service. I would understand if there was a busy crowd but there was only two other groups of people in the restaurant. Today will be the last time i will be attending AYA restaurant. Also I will be letting my friends, family and fellow co workers at giant food store know about your poor customer service. Not only did I receive the most dissatisfying service; but today was my friends second experience with your poor customer service. Very ridiculousToday I had received one of the most dissatisfying customer service in my life at AYA. I had waited a hour for my first plate of all you can eat sushi special. My friends had received their hibachi dinners and were half way finished with it …More",1,0,0,before
Aya Japanese Steakhouse,BcOneSeven,4.0,7 months ago,Great food! Great service! Great prices!,0,0,1,post
Aya Japanese Steakhouse,Danielle Predix,5.0,a year ago,"Always a great hibachi and sushi experience.  If you're extra hungry, try their unlimited sushi! Also some of the best lo mein in the area.",0,0,1,post
Aya Japanese Steakhouse,koala 17,4.0,4 years ago,"Nice quiet atmosphere, friendly staff, clean and cute look. The sushi was wonderful but need to go back and try some of the other food on the menu. It is expensive tho.",1,0,0,before
Aya Japanese Steakhouse,Robin Beck,1.0,3 years ago,"This USED to be my favorite Japanese Steakhouse Until today. I took my son to celebrate his 13th birthday. The server was great. The chef, not so much. ( I've been here many times and to others too, so I know what to expect. ) Not sure what was up with our chef but his performance was lame, no actually he didnt even put on a show. No ""FIRE!"" At the beginning,  no ""volcano"" no ""fireworks"" no ""choo choo train"" no ""butterfly"" nothing. He was very much in a hurry and I'm not sure why as we were the only party there. My son, (birthday boy) ordered the shrimp and steak. His shrimp were undercooked. 🤢🤮 They offered to remake them in the back but the damage was already done. I spoke with the lady at the counter and all she did was apologize. It will be a very long time if ever we return to Aya. And yes they knew it was my son's birthday.This USED to be my favorite Japanese Steakhouse Until today. I took my son to celebrate his 13th birthday. The server was great. The chef, not so much. ( I've been here many times and to others too, so I know what to expect. ) Not sure what …More",1,0,0,before
